0.14, 0.09, 0.1, 0.09, 0.15, 0.09, 0.09, 0.12, 0.11, 0.12, 0.29, 0.28, 0.32, 0.33, 0.37, 0.24, 0.28, 0.23, 0.27, 0.37, 0.3, 0.27, 0.26, 0.17, 0.21, 0.18, 0.19, 0.35, 0.29, 0.21, 0.17, 0.23, 0.21, 0.17, 0.19, 0.17, 0.26, 0.16, 0.18, 0.21, 0.13, 0.19, 0.13, 0.2, 0.14, 0.18, 0.2, 0.14, 0.13, 0.11, 0.19, 0.23, 0.15, 0.16, 0.26, 0.18, 0.24, 0.21, 0.26, 0.12, 0.2, 0.19, 0.16, 0.19, 0.14, 0.27, 0.26, 0.17, 0.2, 0.26, 0.36, 0.41, 0.34, 0.34, 0.3, 0.37, 0.32, 0.38, 0.37, 0.48, 0.21, 0.27, 0.2, 0.19, 0.24, 0.21, 0.14, 0.21, 0.14, 0.28, 0.29, 0.28, 0.23, 0.23, 0.17, 0.24, 0.27, 0.24, 0.3, 0.23
0.14, 0.09, 0.1, 0.09, 0.15, 0.09, 0.09, 0.12, 0.11, 0.12, 0.29, 0.28, 0.32, 0.33, 0.37, 0.24, 0.28, 0.23, 0.27, 0.37, 0.3, 0.27, 0.26, 0.17, 0.21, 0.18, 0.19, 0.35, 0.29, 0.21, 0.17, 0.23, 0.21, 0.17, 0.19, 0.17, 0.26, 0.16, 0.18, 0.21, 0.13, 0.19, 0.13, 0.2, 0.14, 0.18, 0.2, 0.14, 0.13, 0.11, 0.19, 0.23, 0.15, 0.16, 0.26, 0.18, 0.24, 0.21, 0.26, 0.12, 0.2, 0.19, 0.16, 0.19, 0.14, 0.27, 0.26, 0.17, 0.2, 0.26, 0.36, 0.41, 0.34, 0.34, 0.3, 0.37, 0.32, 0.38, 0.37, 0.48, 0.21, 0.27, 0.2, 0.19, 0.24, 0.21, 0.14, 0.21, 0.14, 0.28, 0.29, 0.28, 0.23, 0.23, 0.17, 0.24, 0.27, 0.24, 0.3, 0.23
0.14, 0.09, 0.1, 0.09, 0.15, 0.09, 0.09, 0.12, 0.11, 0.12, 0.29, 0.28, 0.32, 0.33, 0.37, 0.24, 0.28, 0.23, 0.27, 0.37, 0.3, 0.27, 0.26, 0.17, 0.21, 0.18, 0.19, 0.35, 0.29, 0.21, 0.17, 0.23, 0.21, 0.17, 0.19, 0.17, 0.26, 0.16, 0.18, 0.21, 0.13, 0.19, 0.13, 0.2, 0.14, 0.18, 0.2, 0.14, 0.13, 0.11, 0.19, 0.23, 0.15, 0.16, 0.26, 0.18, 0.24, 0.21, 0.26, 0.12, 0.2, 0.19, 0.16, 0.19, 0.14, 0.27, 0.26, 0.17, 0.2, 0.26, 0.36, 0.41, 0.34, 0.34, 0.3, 0.37, 0.32, 0.38, 0.37, 0.48, 0.21, 0.27, 0.2, 0.19, 0.24, 0.21, 0.14, 0.21, 0.14, 0.28, 0.29, 0.28, 0.23, 0.23, 0.17, 0.24, 0.27, 0.24, 0.3, 0.23
